1,0,30,18,31,12,8,-8,0,1,0,0,0,0,0,0,0,0,0,0
2,500,28,19,30,12,8,-8,0,1,0,0,0,0,0,0,0,0,0,0
3,1000,28,19,31,12,8,-7,0,1,0,0,0,0,0,0,0,0,0,0
4,1500,28,19,31,12,8,-7,0,1,0,0,0,0,0,0,0,0,0,0
5,2000,30,18,31,12,6,-7,0,1,0,0,0,0,0,0,0,0,0,0
6,2500,28,19,31,12,8,-7,0,1,0,0,0,0,0,0,0,0,0,0
7,3000,30,21,33,12,9,-6,0,1,0,0,0,0,0,0,0,0,0,0
8,3500,28,21,32,12,9,-7,0,1,0,0,0,0,0,0,0,0,0,0
9,4000,30,21,33,12,9,-6,0,1,0,0,0,0,0,0,0,0,0,0
10,4500,28,19,32,12,8,-7,0,1,0,0,0,0,0,0,0,0,0,0
11,5000,28,19,31,12,9,-7,0,1,0,0,0,0,0,0,0,0,0,0
12,5500,30,21,33,12,9,-7,0,1,0,0,0,0,0,0,0,0,0,0
13,6000,30,18,31,12,8,-8,0,1,0,0,0,0,0,0,0,0,0,0
14,6500,28,19,31,12,8,-7,0,1,0,0,0,0,0,0,0,0,0,0
15,7000,30,19,31,12,6,-7,0,1,0,0,0,0,0,0,0,0,0,0
16,7500,28,19,31,12,6,-8,0,1,0,0,0,0,0,0,0,0,0,0
17,8000,28,19,31,12,7,-7,0,1,0,0,0,0,0,0,0,0,0,0
18,8500,30,19,31,12,6,-7,0,1,0,0,0,0,0,0,0,0,0,0
19,9000,28,19,31,12,8,-7,0,1,0,0,0,0,0,0,0,0,0,0
20,9500,29,21,33,12,9,-7,0,1,0,0,0,0,0,0,0,0,0,0
21,10000,28,19,32,12,9,-7,0,1,0,0,0,0,0,0,0,0,0,0
22,10500,28,19,31,12,8,-7,0,1,0,0,0,0,0,0,0,0,0,0
23,11000,28,18,31,12,7,-8,0,1,0,0,0,0,0,0,0,0,0,0
24,11500,28,19,31,12,8,-7,0,1,0,0,0,0,0,0,0,0,0,0
25,12000,30,19,31,12,8,-8,0,1,0,0,0,0,0,0,0,0,0,0
26,12500,28,21,33,12,9,-7,0,1,0,0,0,0,0,0,0,0,0,0
27,13000,28,19,31,12,7,-7,0,1,0,0,0,0,0,0,0,0,0,0
28,13500,30,19,31,12,8,-8,0,1,0,0,0,0,0,0,0,0,0,0
29,14000,30,21,33,12,9,-7,0,1,0,0,0,0,0,0,0,0,0,0
30,14500,29,21,33,12,9,-6,0,1,0,0,0,0,0,0,0,0,0,0
