1,0,80,20,31,11,9,-7,0,1,0,0,0,0,0,0,0,0,0,0
2,500,1,18,32,12,9,-7,0,1,0,0,0,0,0,0,0,0,0,0
3,1000,-78,18,31,12,8,-7,0,1,0,0,0,0,0,0,0,0,0,0
4,1500,-150,18,32,12,9,-6,0,1,0,0,0,0,0,0,0,0,0,0
5,2000,-240,19,31,12,8,-7,0,1,0,0,0,0,0,0,0,0,0,0
6,2500,-304,18,32,12,9,-7,0,1,0,0,0,0,0,0,0,0,0,0
7,3000,-361,18,31,12,9,-7,0,1,0,0,0,0,0,0,0,0,0,0
8,3500,-408,19,31,15,8,-7,0,1,0,0,0,0,0,0,0,0,0,0
9,4000,-447,20,31,14,9,-7,0,1,0,0,0,0,0,0,0,0,0,0
10,4500,-473,21,31,14,8,-7,0,1,0,0,0,0,0,0,0,0,0,0
11,5000,-491,19,31,15,7,-8,0,1,0,0,0,0,0,0,0,0,0,0
12,5500,-491,18,30,14,8,-8,0,1,0,0,0,0,0,0,0,0,0,0
13,6000,-476,19,30,15,6,-8,0,1,0,0,0,0,0,0,0,0,0,0
14,6500,-456,19,31,15,6,-7,0,1,0,0,0,0,0,0,0,0,0,0
15,7000,-421,18,30,14,8,-8,0,1,0,0,0,0,0,0,0,0,0,0
16,7500,-378,19,30,14,6,-8,0,1,0,0,0,0,0,0,0,0,0,0
17,8000,-322,18,32,13,9,-6,0,1,0,0,0,0,0,0,0,0,0,0
18,8500,-258,19,31,14,8,-7,0,1,0,0,0,0,0,0,0,0,0,0
19,9000,-189,18,30,13,6,-7,0,1,0,0,0,0,0,0,0,0,0,0
20,9500,-98,19,31,14,8,-7,0,1,0,0,0,0,0,0,0,0,0,0
21,10000,-19,20,31,12,9,-7,0,1,0,0,0,0,0,0,0,0,0,0
22,10500,59,19,31,12,8,-7,0,1,0,0,0,0,0,0,0,0,0,0
23,11000,134,18,30,12,8,-8,0,1,0,0,0,0,0,0,0,0,0,0
24,11500,209,19,30,9,8,-8,0,1,0,0,0,0,0,0,0,0,0,0
25,12000,280,18,31,8,7,-7,0,1,0,0,0,0,0,0,0,0,0,0
26,12500,324,18,31,9,6,-6,0,1,0,0,0,0,0,0,0,0,0,0
27,13000,382,18,31,11,8,-7,0,1,0,0,0,0,0,0,0,0,0,0
28,13500,428,19,30,11,8,-7,0,1,0,0,0,0,0,0,0,0,0,0
29,14000,462,19,31,11,9,-7,0,1,0,0,0,0,0,0,0,0,0,0
30,14500,487,18,31,9,8,-6,0,1,0,0,0,0,0,0,0,0,0,0
31,15000,501,18,30,9,8,-7,0,1,0,0,0,0,0,0,0,0,0,0
32,15500,503,18,30,9,6,-8,0,1,0,0,0,0,0,0,0,0,0,0
33,16000,493,19,30,9,8,-8,0,1,0,0,0,0,0,0,0,0,0,0
34,16500,471,19,31,9,8,-7,0,1,0,0,0,0,0,0,0,0,0,0
35,17000,436,18,30,9,8,-7,0,1,0,0,0,0,0,0,0,0,0,0
36,17500,393,19,30,11,8,-8,0,1,0,0,0,0,0,0,0,0,0,0
37,18000,339,18,31,9,8,-7,0,1,0,0,0,0,0,0,0,0,0,0
38,18500,278,19,31,9,9,-7,0,1,0,0,0,0,0,0,0,0,0,0
39,19000,227,19,31,9,8,-8,0,1,0,0,0,0,0,0,0,0,0,0
40,19500,155,18,30,11,6,-8,0,1,0,0,0,0,0,0,0,0,0,0
41,20000,76,18,30,11,8,-8,0,1,0,0,0,0,0,0,0,0,0,0
42,20500,-3,19,30,12,6,-8,0,1,0,0,0,0,0,0,0,0,0,0
43,21000,-78,18,32,12,9,-7,0,1,0,0,0,0,0,0,0,0,0,0
44,21500,-156,18,31,12,8,-7,0,1,0,0,0,0,0,0,0,0,0,0
45,22000,-242,19,31,14,8,-7,0,1,0,0,0,0,0,0,0,0,0,0
46,22500,-309,18,31,13,9,-6,0,1,0,0,0,0,0,0,0,0,0,0
47,23000,-362,19,30,14,8,-7,0,1,0,0,0,0,0,0,0,0,0,0
48,23500,-413,18,30,13,6,-8,0,1,0,0,0,0,0,0,0,0,0,0
49,24000,-447,18,31,12,8,-7,0,1,0,0,0,0,0,0,0,0,0,0
50,24500,-473,18,31,14,7,-8,0,1,0,0,0,0,0,0,0,0,0,0
51,25000,-491,19,30,14,8,-8,0,1,0,0,0,0,0,0,0,0,0,0
52,25500,-491,18,31,14,9,-7,0,1,0,0,0,0,0,0,0,0,0,0
53,26000,-476,19,31,15,8,-7,0,1,0,0,0,0,0,0,0,0,0,0
54,26500,-456,19,31,15,6,-7,0,1,0,0,0,0,0,0,0,0,0,0
55,27000,-421,18,30,14,6,-8,0,1,0,0,0,0,0,0,0,0,0,0
56,27500,-374,18,30,14,6,-7,0,1,0,0,0,0,0,0,0,0,0,0
57,28000,-319,19,31,14,6,-8,0,1,0,0,0,0,0,0,0,0,0,0
58,28500,-257,18,31,13,8,-7,0,1,0,0,0,0,0,0,0,0,0,0
59,29000,-169,20,31,12,8,-7,0,1,0,0,0,0,0,0,0,0,0,0
60,29500,-94,20,31,12,9,-7,0,1,0,0,0,0,0,0,0,0,0,0
61,30000,-17,19,30,12,7,-7,0,1,0,0,0,0,0,0,0,0,0,0
62,30500,62,18,31,11,6,-8,0,1,0,0,0,0,0,0,0,0,0,0
63,31000,139,20,31,11,9,-7,0,1,0,0,0,0,0,0,0,0,0,0
64,31500,212,18,30,9,8,-7,0,1,0,0,0,0,0,0,0,0,0,0
65,32000,282,18,31,8,6,-7,0,1,0,0,0,0,0,0,0,0,0,0
66,32500,324,19,31,11,8,-7,0,1,0,0,0,0,0,0,0,0,0,0
67,33000,383,18,30,11,8,-8,0,1,0,0,0,0,0,0,0,0,0,0
68,33500,428,20,31,9,9,-7,0,1,0,0,0,0,0,0,0,0,0,0
69,34000,462,18,30,9,8,-8,0,1,0,0,0,0,0,0,0,0,0,0
70,34500,488,19,31,9,9,-8,0,1,0,0,0,0,0,0,0,0,0,0
71,35000,500,18,32,9,8,-7,0,1,0,0,0,0,0,0,0,0,0,0
72,35500,503,18,31,9,6,-8,0,1,0,0,0,0,0,0,0,0,0,0
73,36000,493,19,30,9,8,-8,0,1,0,0,0,0,0,0,0,0,0,0
74,36500,470,18,30,9,8,-8,0,1,0,0,0,0,0,0,0,0,0,0
75,37000,436,18,30,9,8,-8,0,1,0,0,0,0,0,0,0,0,0,0
76,37500,393,18,30,9,6,-8,0,1,0,0,0,0,0,0,0,0,0,0
77,38000,337,20,31,9,9,-7,0,1,0,0,0,0,0,0,0,0,0,0
78,38500,275,20,31,9,9,-7,0,1,0,0,0,0,0,0,0,0,0,0
79,39000,226,20,31,9,9,-7,0,1,0,0,0,0,0,0,0,0,0,0
80,39500,151,18,31,11,8,-7,0,1,0,0,0,0,0,0,0,0,0,0
81,40000,74,18,30,12,8,-8,0,1,0,0,0,0,0,0,0,0,0,0
82,40500,-4,19,31,12,8,-7,0,1,0,0,0,0,0,0,0,0,0,0
83,41000,-84,18,30,12,8,-7,0,1,0,0,0,0,0,0,0,0,0,0
84,41500,-158,18,31,14,8,-8,0,1,0,0,0,0,0,0,0,0,0,0
85,42000,-248,18,31,13,8,-7,0,1,0,0,0,0,0,0,0,0,0,0
86,42500,-309,20,31,12,9,-7,0,1,0,0,0,0,0,0,0,0,0,0
87,43000,-364,18,31,14,7,-8,0,1,0,0,0,0,0,0,0,0,0,0
88,43500,-413,18,32,14,9,-7,0,1,0,0,0,0,0,0,0,0,0,0
89,44000,-447,18,33,13,9,-6,0,1,0,0,0,0,0,0,0,0,0,0
90,44500,-473,18,31,14,7,-7,0,1,0,0,0,0,0,0,0,0,0,0
91,45000,-491,18,30,15,6,-8,0,1,0,0,0,0,0,0,0,0,0,0
92,45500,-491,19,31,15,6,-8,0,1,0,0,0,0,0,0,0,0,0,0
93,46000,-482,18,32,14,9,-7,0,1,0,0,0,0,0,0,0,0,0,0
94,46500,-460,20,31,14,9,-7,0,1,0,0,0,0,0,0,0,0,0,0
95,47000,-421,19,31,15,8,-7,0,1,0,0,0,0,0,0,0,0,0,0
96,47500,-378,19,31,15,6,-7,0,1,0,0,0,0,0,0,0,0,0,0
97,48000,-322,20,31,13,8,-7,0,1,0,0,0,0,0,0,0,0,0,0
98,48500,-257,19,31,14,8,-7,0,1,0,0,0,0,0,0,0,0,0,0
99,49000,-170,18,30,13,8,-8,0,1,0,0,0,0,0,0,0,0,0,0
100,49500,-94,20,31,12,9,-7,0,1,0,0,0,0,0,0,0,0,0,0
101,50000,-14,18,31,12,9,-7,0,1,0,0,0,0,0,0,0,0,0,0
102,50500,65,18,31,12,8,-8,0,1,0,0,0,0,0,0,0,0,0,0
103,51000,142,19,31,12,9,-7,0,1,0,0,0,0,0,0,0,0,0,0
104,51500,215,19,30,9,8,-7,0,1,0,0,0,0,0,0,0,0,0,0
105,52000,285,19,30,9,8,-8,0,1,0,0,0,0,0,0,0,0,0,0
106,52500,331,19,31,11,8,-7,0,1,0,0,0,0,0,0,0,0,0,0
107,53000,388,18,30,9,7,-8,0,1,0,0,0,0,0,0,0,0,0,0
108,53500,435,19,31,11,8,-7,0,1,0,0,0,0,0,0,0,0,0,0
109,54000,469,19,30,9,8,-8,0,1,0,0,0,0,0,0,0,0,0,0
110,54500,493,18,30,9,8,-8,0,1,0,0,0,0,0,0,0,0,0,0
111,55000,505,18,30,9,8,-8,0,1,0,0,0,0,0,0,0,0,0,0
112,55500,508,20,31,9,9,-7,0,1,0,0,0,0,0,0,0,0,0,0
113,56000,497,19,31,9,9,-7,0,1,0,0,0,0,0,0,0,0,0,0
114,56500,475,18,31,9,7,-8,0,1,0,0,0,0,0,0,0,0,0,0
115,57000,440,18,31,9,6,-7,0,1,0,0,0,0,0,0,0,0,0,0
116,57500,393,18,30,9,7,-7,0,1,0,0,0,0,0,0,0,0,0,0
117,58000,339,19,31,11,8,-7,0,1,0,0,0,0,0,0,0,0,0,0
118,58500,277,19,31,11,8,-7,0,1,0,0,0,0,0,0,0,0,0,0
119,59000,225,19,31,9,9,-7,0,1,0,0,0,0,0,0,0,0,0,0
120,59500,150,20,31,9,9,-7,0,1,0,0,0,0,0,0,0,0,0,0
121,60000,71,18,30,12,8,-7,0,1,0,0,0,0,0,0,0,0,0,0
122,60500,-8,19,31,12,6,-7,0,1,0,0,0,0,0,0,0,0,0,0
123,61000,-86,20,31,12,8,-7,0,1,0,0,0,0,0,0,0,0,0,0
124,61500,-159,18,33,12,9,-7,0,1,0,0,0,0,0,0,0,0,0,0
125,62000,-249,18,31,12,7,-8,0,1,0,0,0,0,0,0,0,0,0,0
126,62500,-317,19,31,12,7,-7,0,1,0,0,0,0,0,0,0,0,0,0
127,63000,-369,18,30,12,6,-7,0,1,0,0,0,0,0,0,0,0,0,0
128,63500,-417,19,31,12,8,-7,0,1,0,0,0,0,0,0,0,0,0,0
129,64000,-456,18,30,14,8,-8,0,1,0,0,0,0,0,0,0,0,0,0
130,64500,-482,20,31,13,8,-7,0,1,0,0,0,0,0,0,0,0,0,0
131,65000,-491,18,30,15,7,-7,0,1,0,0,0,0,0,0,0,0,0,0
132,65500,-492,19,30,15,6,-8,0,1,0,0,0,0,0,0,0,0,0,0
133,66000,-482,18,30,14,8,-8,0,1,0,0,0,0,0,0,0,0,0,0
134,66500,-456,18,30,14,6,-8,0,1,0,0,0,0,0,0,0,0,0,0
135,67000,-421,19,31,15,7,-7,0,1,0,0,0,0,0,0,0,0,0,0
136,67500,-378,19,31,13,6,-7,0,1,0,0,0,0,0,0,0,0,0,0
137,68000,-319,18,31,12,6,-8,0,1,0,0,0,0,0,0,0,0,0,0
