1,0,18,45,42,16,30,19,0,0,0,0,0,0,0,0,0,0,0,0
2,500,17,45,42,17,30,18,0,0,0,0,0,0,0,0,0,0,0,0
3,1000,17,46,43,17,31,19,0,0,0,0,0,0,0,0,0,0,0,0
4,1500,17,45,42,16,30,19,0,0,0,0,0,0,0,0,0,0,0,0
5,2000,17,46,42,17,31,19,0,0,0,0,0,0,0,0,0,0,0,0
6,2500,18,45,43,17,30,19,0,0,0,0,0,0,0,0,0,0,0,0
7,3000,18,45,43,16,30,18,0,0,0,0,0,0,0,0,0,0,0,0
8,3500,18,45,42,16,30,18,0,0,0,0,0,0,0,0,0,0,0,0
9,4000,16,46,44,17,31,19,0,0,0,0,0,0,0,0,0,0,0,0
10,4500,17,46,43,17,32,19,0,0,0,0,0,0,0,0,0,0,0,0
11,5000,16,47,44,17,32,19,0,0,0,0,0,0,0,0,0,0,0,0
12,5500,17,45,43,16,30,19,0,0,0,0,0,0,0,0,0,0,0,0
13,6000,18,46,42,17,30,19,0,0,0,0,0,0,0,0,0,0,0,0
14,6500,18,46,43,17,30,19,0,0,0,0,0,0,0,0,0,0,0,0
15,7000,17,45,42,16,30,18,0,0,0,0,0,0,0,0,0,0,0,0
16,7500,16,46,44,17,31,19,0,0,0,0,0,0,0,0,0,0,0,0
17,8000,17,47,45,17,32,20,0,0,0,0,0,0,0,0,0,0,0,0
18,8500,17,45,43,16,30,19,0,0,0,0,0,0,0,0,0,0,0,0
19,9000,17,47,44,17,32,20,0,0,0,0,0,0,0,0,0,0,0,0
20,9500,18,46,43,16,30,19,0,0,0,0,0,0,0,0,0,0,0,0
21,10000,17,46,44,17,31,19,0,0,0,0,0,0,0,0,0,0,0,0
22,10500,17,46,44,17,32,19,0,0,0,0,0,0,0,0,0,0,0,0
23,11000,17,46,44,17,31,19,0,0,0,0,0,0,0,0,0,0,0,0
24,11500,17,45,43,17,30,19,0,0,0,0,0,0,0,0,0,0,0,0
25,12000,17,45,42,16,30,18,0,0,0,0,0,0,0,0,0,0,0,0
26,12500,18,45,42,16,30,19,0,0,0,0,0,0,0,0,0,0,0,0
27,13000,17,46,43,17,31,19,0,0,0,0,0,0,0,0,0,0,0,0
28,13500,17,47,44,17,32,20,0,0,0,0,0,0,0,0,0,0,0,0
29,14000,17,45,43,16,30,19,0,0,0,0,0,0,0,0,0,0,0,0
30,14500,17,45,42,16,30,19,0,0,0,0,0,0,0,0,0,0,0,0
31,15000,18,45,42,16,30,18,0,0,0,0,0,0,0,0,0,0,0,0
32,15500,17,47,44,17,31,20,0,0,0,0,0,0,0,0,0,0,0,0
33,16000,18,46,43,17,30,19,0,0,0,0,0,0,0,0,0,0,0,0
34,16500,17,47,43,17,30,19,0,0,0,0,0,0,0,0,0,0,0,0
35,17000,18,45,42,16,30,19,0,0,0,0,0,0,0,0,0,0,0,0
36,17500,16,47,44,17,32,20,0,0,0,0,0,0,0,0,0,0,0,0
37,18000,18,45,43,16,30,19,0,0,0,0,0,0,0,0,0,0,0,0
38,18500,17,46,43,17,30,19,0,0,0,0,0,0,0,0,0,0,0,0
39,19000,18,45,42,16,30,19,0,0,0,0,0,0,0,0,0,0,0,0
40,19500,18,46,42,17,30,19,0,0,0,0,0,0,0,0,0,0,0,0
