1,0,-20,0,0,0,0,0,0,0,0,0,0
2,2000,0,0,-20,0,0,0,0,0,0,0,0
3,4000,0,0,-20,0,0,0,0,0,0,0,0
4,6000,0,0,-20,0,0,0,0,0,0,0,0
5,8000,0,0,0,0,0,0,0,0,0,0,0
6,10000,0,-20,0,0,0,0,0,0,0,0,0
7,12000,0,-20,0,0,0,0,0,0,0,0,0
8,14000,-20,0,0,0,0,0,0,0,0,0,0
9,16000,-20,0,0,0,0,0,0,0,0,0,0
10,18000,-20,0,0,0,0,0,0,0,0,0,0
11,20000,-20,0,-20,0,0,0,0,0,0,0,0
12,22000,0,0,-20,0,0,0,0,0,0,0,0
13,24000,0,0,-20,0,0,0,0,0,0,0,0
14,26000,0,0,-20,0,0,0,0,0,0,0,0
15,28000,0,-20,0,0,0,0,0,0,0,0,0
16,30000,0,-20,0,0,0,0,0,0,0,0,0
17,32000,0,0,0,0,0,0,0,0,0,0,0
18,34000,0,0,0,0,0,0,0,0,0,0,0
19,36000,-20,0,0,0,0,0,0,0,0,0,0
20,38000,-20,0,0,0,0,0,0,0,0,0,0
21,40000,0,0,-20,0,0,0,0,0,0,0,0
22,42000,0,0,-20,0,0,0,0,0,0,0,0
23,44000,0,0,-20,0,0,0,0,0,0,0,0
24,46000,0,0,0,0,0,0,0,0,0,0,0
25,48000,0,0,0,0,0,0,0,0,0,0,0
26,50000,0,0,0,0,0,0,0,0,0,0,0
27,52000,0,-20,0,0,0,0,0,0,0,0,0
28,54000,-20,0,0,0,0,0,0,0,0,0,0
29,56000,-20,0,0,0,0,0,0,0,0,0,0
30,58000,-20,0,0,0,0,0,0,0,0,0,0
31,60000,-20,0,0,0,0,0,0,0,0,0,0
32,62000,0,0,-20,0,0,0,0,0,0,0,0
33,64000,0,0,-20,0,0,0,0,0,0,0,0
34,66000,0,0,0,0,0,0,0,0,0,0,0
35,68000,0,-20,0,0,0,0,0,0,0,0,0
36,70000,0,-20,0,0,0,0,0,0,0,0,0
37,72000,0,0,0,0,0,0,0,0,0,0,0
38,74000,-20,0,0,0,0,0,0,0,0,0,0
39,76000,-20,0,0,0,0,0,0,0,0,0,0
40,78000,-20,0,0,0,0,0,0,0,0,0,0
41,80000,-20,0,0,0,0,0,0,0,0,0,0
42,82000,0,0,-20,0,0,0,0,0,0,0,0
43,84000,0,0,-20,0,0,0,0,0,0,0,0
44,86000,0,0,-20,0,0,0,0,0,0,0,0
45,88000,0,0,0,0,0,0,0,0,0,0,0
46,90000,0,-20,0,0,0,0,0,0,0,0,0
47,92000,0,-20,0,0,0,0,0,0,0,0,0
48,94000,0,0,0,0,0,0,0,0,0,0,0
49,96000,-20,0,0,0,0,0,0,0,0,0,0
50,98000,0,0,0,0,0,0,0,0,0,0,0
51,100000,-20,0,0,0,0,0,0,0,0,0,0
52,102000,0,0,-20,0,0,0,0,0,0,0,0
53,104000,0,0,-20,0,0,0,0,0,0,0,0
54,106000,0,0,-20,0,0,0,0,0,0,0,0
55,108000,0,0,0,0,0,0,0,0,0,0,0
56,110000,0,-20,0,0,0,0,0,0,0,0,0
